id,cn_name,en_name,ranking,tags,description,url
182,弗吉尼亚理工大学,Virginia Polytechnic Institute and State University (Virginia Tech),51,大西洋海岸联盟,弗吉尼亚理工大学，创建于1872年，是一所著名公立研究型大学，主校区位于弗吉尼亚州的黑堡，另于该州其他地区、瑞士、多米尼加等地设有研究中心，是六所提供预备役军官训练团项目的美国高等军事院校之一。该校是一所以工科见长的公立研究型大学，在工程领域享有极高声誉，设有农学和生命科学学院、建筑和城市研究学院、艺术和社会科学学院、商学院、工程学院、自然资源学院、文理学院、兽医学院等8个学院以及研究生院，包括近百个科系。该校师资力量雄厚，有20位教授被选为美国科学院院士或美国工程院院士。,https://www.compassedu.hk/univ_182_12
170,东北大学（美国）,Northeastern University(United States),54,私立研究型大学,东北大学（NEU），建于1898年，位于波士顿，是一所著名的私立研究型大学，属于卡内基高等教育机构分类中的R1级别。该校由8个学院组成，设有175个本科专业和227个研究生专业，在计算机科学、工程学、实践性学习、以及跨学科研究等方面都处于世界领先地位。2014至2024年间，东北大学连续十年在计算机科学学术排名中位列全美第12名，世界第16名。东北大学是全球经验教育的领军者，在普林斯顿评论发布的最佳实习大学和最佳就业服务排名中，东北大学连续多年保持全美第1，在2024年U.S.News校企合作/实习排名中，该校同样位列美国第1。,https://www.compassedu.hk/univ_170_12
178,明尼苏达大学双城分校,University of Minnesota-Twin Cities,54,公立常春藤|21世纪学术联盟|十大联盟,明尼苏达大学双城分校是明尼苏达大学系统历史最悠久、规模最大的分校，是美国最著名的公立研究型大学之一，为世界一流的学术研究机构，获得2024USNews最佳公立大学第23名，被誉为公立常春藤大学，是美国高校十大联盟、国际21世纪学术联盟成员之一，具有优秀的教育和服务社会的传统。该校包括明尼阿波利斯校区和圣保罗校区，风景秀丽，建筑风格各异，是美国大学中传统的十大美丽校园之一。该校共有161个学士专业、218个硕士专业、114个博士专业，可授予5个专业学位。其理工学院一直在全美排在前20位，化工更是位列三甲。,https://www.compassedu.hk/univ_178_12
209,佛罗里达州立大学,Florida State University,54,大西洋海岸联盟,佛罗里达州立大学（FSU）成立于1851年，是美国一所公立研究型大学，其主校区位于佛罗里达州的首府塔拉哈西市，是佛罗里达州最早创立的高等教育机构，也是佛罗里达州立大学系统的早期成员学校。该校由16个独立学院和110多个系所、研究中心和实验室所组成，提供超过360个学位和专业学位课程，被卡内基教学促进基金会归类为最高的第一级研究型大学。该校拥有国际一流的教学师资，教授中有6位诺贝尔奖得主及9名美国国家科学院院士。,https://www.compassedu.hk/univ_209_12
204,马萨诸塞大学阿默斯特分校,University of Massachusetts Amherst,58,麻省五校联盟|世界大学联盟,马萨诸塞大学阿默斯特分校（UMass），成立于1863年，是一所公立研究型大学，也是马萨诸塞州公立大学系统中的旗舰学校和最大和最老的学校。作为一所实力雄厚的大学，马萨诸塞大学阿默斯特分校被列为卡内基教学促进基金会最高研究活动的研究型大学，同时也是美国文理学院四大联盟之一的麻省五校联盟中的成员。该校在多个学科领域都享有极高的学术声誉，其高分子专业排名全美第1，食品科学专业排名全美第1（世界第2），景观设计全美第2，语言学专排名全美第6，性别学排名第11，人类学排名第31。,https://www.compassedu.hk/univ_204_12
220,纽约州立大学石溪分校,Stony Brook University—SUNY,58,公立常春藤|美国大学协会,纽约州立大学石溪分校（SUNYSB），成立于1957年，坐落在美国纽约州长岛东部苏福克县的石溪，是纽约州最年轻的一所大学，被诸多公开出版物列于纽约州最顶尖的公立大学之一。该校是全美权威的美国大学协会62个成员之一，排名位列美国前40名公立研究型大学，同时也是全球前1%的大学，享有公立常春藤的美誉。石溪大学拥有许多一流学者，其教学品质和研究成果享誉国际，该校的教员和校友包括：7名诺贝尔奖得主、2名阿贝尔奖得主、至少5名在世亿万富翁。著名核物理学家、诺贝尔物理奖获得者杨振宁在该校执教37年。,https://www.compassedu.hk/univ_220_12
295,维拉诺瓦大学,Villanova University,58,私立大学|综合类大学,维拉诺瓦大学，是位于美国宾夕法尼亚州费城西北郊的一所私立大学。该校成立于1842年，是宾夕法尼亚州历史最悠久，规模最大的天主教大学。凭借其完美的地理位置、优秀的人文教育底蕴以及出类拔萃的本科教育，该校享誉美国。该校的四个学院中，其工程学院连续多年在U.S.News发布的排名中位列美国top10。该校商学院更是每年向华尔街输送大量的精英人才，甚至在经济危机的大背景下，依旧可以保持极高的就业率。,https://www.compassedu.hk/univ_295_12
408,加州大学默塞德分校,University of California, Merced,58,私立大学,加州大学默塞德分校（University of California，Merced），简称UC Merced，位于美国圣华金河谷地区的默塞德县，是世界著名的公立研究型大学系统加利福尼亚大学分校之一，21世纪美国成立的第一所综合研究型大学。加州大学默塞德分校致力于教学、科学研究以及公共服务，继承并延续了加州大学系统的顶尖研究水平和优秀教育品质，肩负着承担先进研究、实现环保与可持续建设、刺激周边地区经济与文化多元化的重大任务。加州大学默塞德分校虽只有十几年建校历史，但自成立以来便凭借加州大学系统的特有优势高速发展。校内拥有5所特色研究所，分别为健康科学研究所、Sierra Nevada研究所、先进太阳能研究所（UC Solar）、社会利益信息技术研究中心（CITRIS）以及水质安全和可持续研究所（UC Water）。除此之外，学校更拥有众多研究中心为研究课题提供设施和资源，并与劳伦斯·利弗摩尔（Lawrence Livermore）国家实验室等机构建立合作研究关系。,https://www.compassedu.hk/univ_408_12
140,布兰迪斯大学,Brandeis University,63,新常春藤,布兰戴斯大学，又称布兰迪斯大学，是美国第一所由犹太人成立、专注于本科教育的非宗派私立研究型大学。该校成立于1948年，位于马萨诸塞州沃尔瑟姆西南角，被誉为“全美最年轻的主要研究院大学”，素有“犹太哈佛”之美誉。布兰戴斯大学虽然保持了相对较小的规模，但在商科、生物化学、社会学或是人文科学等专业和科研方面都在全美名列前茅，本科教育在美国波士顿地区几乎家喻户晓，是麻州一所不断进步的顶尖级大学，为新晋美国顶尖级大学的领军人物。,https://www.compassedu.hk/univ_140_12
149,迈阿密大学,University of Miami,63,大西洋海岸联盟,迈阿密大学，简称UM或UMiami，位于美国佛罗里达州，是一所创办于1925年的私立研究型大学，属于美国大学协会成员，是美国东南地区提供最广泛科研与教学的大学之一。该校校园环境和地理位置优越，校园风景如画、环境极佳，被誉为全美校园环境最优美的大学之一。迈阿密大学共有12个学院，最受学生欢迎的专业主要有：医科、商业、管理学、市场学、通讯、新闻学、生物学、生物医学、视觉表演艺术、社会科学等。该校拥有约2000名全职教学人员，学生与教员的比例约为11:1，采取小班教学。,https://www.compassedu.hk/univ_149_12
158,乔治华盛顿大学,George Washington University,63,私立大学|综合类研究型大学,乔治·华盛顿大学，简称GWU或GW，于1821年建校，以美国开国第一任总统命名，是一所著名的私立研究型综合大学，属于美国大学协会成员、华盛顿都会区大学联合会成员。主校区位于美国首都华盛顿特区市中心，比邻世界银行、国际货币基金组织、国务院，距白宫只有几个街区。学校现有9个学院，两万多名在读学生，是华盛顿特区内规模最大的大学。该校是名声与排名一流的学府，它培育出的学生在美国乃至全球的政治、外交、法律与商业界具有卓越的贡献。,https://www.compassedu.hk/univ_158_12
160,杜兰大学,Tulane University,63,美国大学协会|AACSB认证商学院,杜兰大学，成立于1834年，是美国路易斯安那州新奥尔良市的一所私立研究型大学。该校对学生要求严格，是一所治学严谨，历史悠久，享誉全球的优良学府，其毕业生深受市场欢迎，就业前景光明。杜兰大学提供诸多专业领域的教育和研究，设有11所学院，包括商学院、法学院、文学院、医学院、研究生院、计算机工程学院等。成立于1914年的杜兰大学商学院是全美最早成立的商学院之一，也是1916年全球最权威商学院认证AACSB16位发起成员之一。,https://www.compassedu.hk/univ_160_12
180,密歇根州立大学,Michigan State University,63,公立常春藤|十大联盟|美国大学协会,密歇根州立大学（MSU）成立于1855年，是一所位于美国密歇根州东兰辛市的公立研究型大学，是美国第一所赠地大学。时至今日，密歇根州立大学已是美国最大的大学之一，拥有超过63万生活在世界各地的校友。密歇根州立大学拥有美国国家超导回旋加速器实验室、比尔植物园、艾布拉姆斯天文馆、沃顿艺术表演中心、布罗德艺术博物馆、稀有同位素束流装置以及全美最大的学生宿舍系统。密歇根州立大学不但是以教育和农业和通讯理论闻名，同时也是包装与音乐治疗研究的先锋。该校是美国大学协会的成员，被卡内基教学促进基金会归类为最高的第一级研究型大学。,https://www.compassedu.hk/univ_180_12
305,圣塔克拉拉大学,Santa Clara University,63,综合类研究型大学|私立天主教,圣塔克拉拉大学（简称SCU），是一所位于美国加州圣塔克拉拉的耶稣会私立大学，创设于1851年，是加州持续开校的大学里历史最长的。圣塔克拉拉大学在艺术与科学学院、教育与咨询心理学、商学院、工程学院、耶稣神学院和法学院六个学院提供硕士和博士学位。在全美研究生院校中，圣塔克拉拉大学毕业率高居第四，享誉全国。圣塔克拉拉大学教会学生知识，培养敏锐的洞察力，从而帮助他们完成各自的目标。,https://www.compassedu.hk/univ_305_12
159,伦斯勒理工学院,Rensselaer Polytechnic Institute,70,私立研究型大学,伦斯勒理工学院，简称RPI，是美国东部的私立研究型学院，位于美国纽约州首府奥尔巴尼附近的特洛伊，由哈佛大学毕业生于1824年创办，是美国最早的工科大学，被誉为美国理工科教育的基石。RPI与许多美国著名的公司，如通用电气，通用汽车、朗讯、IBM等有着广泛的联系。该校拉里管理和技术学院提供独特的科学MBA、工学MBA及“科技商业化&创业”的科学硕士学位。尽管RPI规模较小，但RPI以其雄厚的师资，先进的教学设施、理论与实际结合的严谨学风，一直在美国的教育界，学术界和工程技术界享有盛名。,https://www.compassedu.hk/univ_159_12
167,康涅狄格大学,University of Connecticut,70,公立常春藤|美国竞技联盟|Universitas 21,康涅狄格大学是受政府拨赠土地建立的大学，成立于1881年，有超过3万学生在其六个校区中就读，其中包括近8千名研究生。该校是受新英格兰院校协会承认的高等院校，同时也是美国大东联盟和Universitas21协会的成员，被许多研究高等教育的学者誉为“公立常春藤”。该校共有农业与自然资源学院、联合卫生学院、商学院、工程学院、家庭研究学院、美术学院、研究生院、法学院、人文与科学学院、医学院、护理学院、药学院、农学院、社会工作学院等17个学院和研究生院。,https://www.compassedu.hk/univ_167_12
169,匹兹堡大学,University of Pittsburgh,70,美国大学协会|公立常春藤|大西洋海岸联盟,匹兹堡大学（PITT），成立于1787年，是一所公立研究型大学，也是美国历史第十悠久的大学，被誉为“公立常春藤”，属于美国大学协会成员。该校主校区位于宾夕法尼亚州第二大城市匹兹堡，与卡内基梅隆大学隔街相对，地理位置优越。该校是全美学界声望最好的公立大学之一，最负盛名的是医学、生物技术，以及哲学的相关学科领域，其医学院及医学相关专业在全美乃至全球都处于顶尖水平。匹兹堡大学教师校友中有10位获诺贝尔奖，34位获美国国家科学奖章，6位获颁普利策奖，2位获奥斯卡金像奖。,https://www.compassedu.hk/univ_169_12
173,雪城大学,Syracuse University,73,美国大学联盟|私立大学,雪城大学，简称“SU”或“Cuse”，成立于1870年，是一所座位于美国纽约州锡拉丘兹的私立研究型大学。该校有十三所学院，其中许多学科非常有名，例如公众传播、图资科学、建筑、经济、运动科学、公共行政管理、财经、工程科学等，被卡内基高等教育分类指标列为最高的第一级研究型大学。该校校友和教职员包括3位诺贝尔奖得主、1位菲尔兹奖得主、36位奥运奖牌得主、13位普利策奖得主、奥斯卡奖获奖者、2位罗德学者、3位马歇尔学者、众多美国参、众议员和州长、美国第46任总统乔拜登，拥美国政治家和大学校长之摇篮的美誉。,https://www.compassedu.hk/univ_173_12
185,印第安纳大学伯明顿分校,Indiana University-Bloomington,73,公立常春藤|十大联盟|美国大学协会,印第安纳大学伯明顿分校，始建于1820年，是美国印第安纳州的一所公立研究型大学，是印地安纳大学系统中最早成立的学校，也是印地安纳大学系统中最有名气的分校。该校校园环境优美，位居全美最漂亮的五个校园之列，是一个充满活力、文化气息浓厚并具有国际性特征的良好学习场所。该校于1909年加入了美国大学协会、被誉为“公立常春藤”。该校人文社科强势，其在社会学、新闻、商科、法学等学科的专业排名能够跻身美国前十，尤其是化学、传媒、音乐等学科更是进入美国专业前五名。,https://www.compassedu.hk/univ_185_12
198,纽约州立大学宾汉姆顿分校,Binghamton University-SUNY,73,美国一级国家级大学|公立常春藤,宾汉姆顿大学（SUNY-Binghamton）始建于1946年，是美国东北部顶尖的公立大学。该校是纽约州立大学系统四大国家级研究型大学中排名和声望最高的，也是其中唯一入选“公立常春藤”联盟的大学。校园位于宾汉姆顿市，建有现代化的体育设施，学生生活十分丰富。宾汉姆顿大学设有7个学院：护理学院、人文科学学院、社会与公共事务学院、教育学院、管理学院、工程和应用科学学院、研究生学院。宾汉姆顿大学在纽约州历来以经济管理类专业著称，其管理学院举世闻名，工程学院也实力雄厚。,https://www.compassedu.hk/univ_198_12
184,科罗拉多矿业大学,Colorado School of Mines,76,公立大学,科罗拉多矿业大学是一所公立研究型大学，主要致力于工程及应用科学研究，是世界上资源开发、开采及利用方面研究实力最强的机构之一。该校是科罗拉多州第一所公立的高等学府，也是科罗拉多州工科第一校，生源和就业均很好，在科罗拉多州具有极好的声誉。该校开设宽阔的工程学科，主要致力于工程及应用科学研究，是世界上资源开发、开采及利用方面研究实力最强的机构之一。在公立高等教育机构中，科罗拉多矿业大学对地球及其资源管理的特别关注是独一无二的。其学生与教师的素质也十分突出。,https://www.compassedu.hk/univ_184_12
197,斯蒂文斯理工学院,Stevens Institute of Technology,76,美国独立理工大学协会|美国国家一级大学,斯蒂文斯理工学院，成立于1870年，是美国历史最为悠久的理工学院之一，是美国独立理工大学协会成员、美国国家一级大学。学校坐落于新泽西州的霍博肯市，属于纽约大都会区，与纽约曼哈顿岛隔河相望。斯蒂文斯理工学院下设有四大学院：人文学院、工程与科学学院、系统与企业学院、和技术管理学院。学校在微生物、纳米电子技术、无线通信、环境科学以及工程、材料科学和工程、技术治理等领域的教学科研都处于领先地位。,https://www.compassedu.hk/univ_197_12
207,加州大学河滨分校,University of California—Riverside,76,公立常春藤|国际公立大学论坛|环太平洋大学联盟,加州大学河滨分校（UCR或UC Riverside）是美国加利福尼亚州的一所公立研究型大学，同时也是加州大学系统的十大校之一，主校区位于河滨市，另有位于棕榈沙漠的分校区。该校是美国大学协会、环太平洋大学联盟和国际公立大学论坛成员，被誉为公立常春藤，是世界上最具影响力的公立大学系统之一，也是加州大学系统中发展最快的一所大学。该校非常重视科研，拥有加州大学傲人的学术传统。该校拥有全世界顶级的农学系。伯恩斯工程学院在学术界也享有盛誉，其他各系所也拥有良好口碑，全校多个学系的研究成果都已达世界级水平。,https://www.compassedu.hk/univ_207_12
221,纽约州立大学布法罗分校,University at Buffalo—SUNY,76,公立常春藤|美国大学协会,纽约州立大学布法罗分校（UB），成立于1846年，1962年并入纽约州立大学系统，坐落在纽约州第二大城市布法罗，被誉为“公立常春藤”。该校是美国开设课程规模最多的公立旗舰校区之一，是AAU成员，为业界公认的北美65所世界一流研究型大学之一。该校下属的罗斯威尔·帕克研究所是全美第一家癌症治疗与研究中心；工程学院是美国最早开设计算机科学专业的学院之一。基于杰出的研究水平和学术声誉，学校被卡内基基金会归类为特高研究型大学，被评为R1级别博士型大学。,https://www.compassedu.hk/univ_221_12
164,佩珀代因大学,Pepperdine University,80,私立研究型大学|文理学院,佩珀代因大学，成立于1937年，建校以来以严谨求实的学风位居美国一流大学的行列，是一所附属于基督教会的美国私立非营利混合性别教育研究型大学。该校位于加州马里布的校园拥有优美海景，是全美最美丽的大学校园之一。佩珀代因大学实行小班教学，平均22人，最多不超过30人一个班，老师都非常注重课堂参与。该校商学院获得AACSB认证，是美国最具实力的商学院之一，另外，其法学院是佩珀代因大学的核心竞争学科。,https://www.compassedu.hk/univ_164_12
176,克莱姆森大学,Clemson University,80,大西洋海岸联盟|公立大学,undefined,https://www.compassedu.hk/univ_176_12
177,罗格斯大学,Rutgers University-New Brunswick,80,公立常春藤|十大联盟|美国大学协会,罗格斯大学，简称罗大，成立于1766年，是美国新泽西州的最大高等学府，是一所公立研究型大学，名列公立常春藤名校之一。罗格斯大学是美国大学协会成员之一，美国第八古老的高等学府，是美国独立战争前建立的九所殖民地学院之一。截至2024年6月，罗格斯大学共有67620名学生，设有29所学院，300多所科研中心和研究所，开设150余个本科专业及400多门研究生课程。,https://www.compassedu.hk/univ_177_12
240,伊利诺伊大学芝加哥分校,University of Illinois—Chicago,80,公立大学|综合研究型大学,"伊利诺伊大学芝加哥分校，简称UIC，创立于1982年，公立研究型大学，卡内基基金会认证的88所一类美国国家级研究型大学之一，是芝加哥地区规模最大、综合实力最强的公立大学。学校在世界级金融中心芝加哥的心脏地带拥有东、西两个校区，区位优势显著。学校有大约33,000名学生分布在16个学院，其中包括大型医学院，和可观的科研经费。该校一直是美国研究经费排名前50的机构之一，也是美国中西部地区最重要的医学和科研中心之一。",https://www.compassedu.hk/univ_240_12
118,新泽西理工学院,New Jersey Institute of Technology,84,公立综合性大学,新泽西理工学院（NJIT）是一所公立研究型大学，创立于1881年，坐落在纽约大都会区内，距离纽瓦克市中心很近，距离纽约市也只有14.5千米，交通便捷。该校是一所教育，科研，服务和经济发展并重的大学。大学设有92个学位课程，其中包括40个硕士学位和19个博士学位课程。大学98%的全职教师拥有博士学位或本领域内的最高学位。新泽西理工学院有6个学院，主要包括：工程学院、建筑学院、文理学院、管理学院、计算机科学学院等。,https://www.compassedu.hk/univ_118_12
175,伍斯特理工学院,Worcester Polytechnic Institute,86,私立研究型大学|国家一级大学,伍斯特理工学院（WPI），是一所位于美国马萨诸塞州伍斯特市的小型私立大学，于1865年建校，长期以来一直是美国新英格兰地区最好的学校。该校有14个院系，提供超过50种学位项目，包括理科、工程类学科、商科、社科及人文学科，学生可获学士、硕士、及哲学博士学位。作为全美国最早的理工大学之一，伍斯特理工获得了多领域的权威认证，其中包括：工程领域的ABET，化学领域的ACS，计算机科学领域的CASB等。,https://www.compassedu.hk/univ_175_12
188,特拉华大学,University of Delaware,86,公立常春藤,特拉华大学（UD或UDel），始建于1743年，是美国特拉华州的最大的大学。主校区位于纽瓦克，在多佛、威尔明顿、刘易斯和乔治敦有分校区。特拉华大学是一所公立研究型大学，也是公立常春藤大学之一。该校下设七个学院，分别为文理学院，农业与自然资源学院，AlfredLerner商业与经济学院，工程学院，健康科学学院，教育与人类发展学院，地球、海洋和环境学院，设立超过70个研究中心，提供140个学士学位和159个硕博学位。,https://www.compassedu.hk/univ_188_12
192,马凯特大学,Marquette University,86,私立天主教大学|一级国家级大学,马凯特大学，简称MU，位于美国威斯康辛州的密尔沃基，是一座私立男女同校耶稣会教会大学，有着丰富的实验室和研究机构。马凯特大学亦是一所篮球名校，同时，该校还培养了获得奥斯卡奖的电影演员、安永全球首席营运官、美国银行首席执行官等众多社会各界的知名人士。马凯特大学获《美国新闻与世界报道》评为一级国家级大学。多年来，学校一直致力于培养学生坚定的信念，以在职业生涯中、团队里和社会上成为领导者为目标。,https://www.compassedu.hk/univ_192_12
223,霍华德大学,Howard University,86,黑人大学|私立大学,霍华德大学，成立于1867年，为一所座落于美国华盛顿哥伦比亚特区首府的私立研究型大学，属于华盛顿都会区大学联合会成员。霍华德大学为一所历史悠久的黑人大学，被誉为非裔哈佛大学，其授予非裔美国人哲学博士学位的数量为全美第一，同时也是美国科学、技术、工程、数学领域非裔学者的来源地。该校设有财经类、法律、纺织与服装、工程技术、管理、环境、建筑、教育、旅游、农林类、人文艺术、体育、新闻传播、信息科学、医学、语言等专业，以心理学、政治和化学最好。,https://www.compassedu.hk/univ_223_12
162,福特汉姆大学,Fordham University,91,爱国者联盟,福特汉姆大学，是一所位于美国纽约市的私立大学，隶属于天主教耶稣会。该校创立于1841年，是美国东北部最古老的天主教大学之一，也是纽约市唯一一所耶稣会大学，知名度在纽约仅次于哥伦比亚大学和纽约大学。该校是偏重文科的研究型大学，下设十大学院，其中四个为本科学院，六个是研究生学院，其法学、商学、英语、历史学、教育学和社会学均在全美享有极高声誉。金融学、信息学、市场营销学等商科专业更是常年占据全美TOP20。,https://www.compassedu.hk/univ_162_12
172,南卫理公会大学,Southern Methodist University,91,私立研究型大学|国家一类研究型大学之一,南方卫理公会大学（SMU），是一所位于美国第四大都会德克萨斯州达拉斯市的私立研究型大学，在1911年由监理会成立。该校以其极佳的地理位置、优秀的师资力量、优美的校园环境、广阔的社会关系网，以及商学、法学的杰出教学质量而著称于世，在美国南方尤享有极高声誉，被卡内基教学促进基金会归类为“R-2：博士大学-高研究活动”。南方卫理公会大学的优势学科有商科、法律、统计学、计算机、心理学、视觉表演艺术等，设有本科，硕士及博士学位。采取小班授课，师生之间互动多，课堂气氛活跃。,https://www.compassedu.hk/univ_172_12
183,贝勒大学,Baylor University,91,私立研究型大学|浸信会大学,undefined,https://www.compassedu.hk/univ_183_12
190,美利坚大学,American University,91,爱国者联盟,undefined,https://www.compassedu.hk/univ_190_12
267,南佛罗里达大学,University of South Florida,91,综合类研究型大学|公立大学,南佛罗里达大学（简称USF），始建于1956年，是一所位于美国佛罗里达州的公立研究型大学，是佛罗里达州立大学系统的12名成员之一，也是北美大学联盟(AAU)成员。USF被归类为“R1：博士大学-非常高的研究活动”，该校拥有强大的科研实力，是美国研究治疗阿兹海默病、帕金森氏症、亨丁顿舞蹈症等疾病的顶级研究中心之一。作为一所年轻的大学，南佛罗里达大学培养出了大批的领袖和人才，包括谷歌前首席财务官、联邦快递首席副执行官、IBM首席营销官等。该校位于佛罗里达高科技走廊，为学生提供了丰富的实习和就业资源。,https://www.compassedu.hk/univ_267_12
296,罗切斯特理工学院,Rochester Institute of Technology,91,私立大学,罗切斯特理工学院（RIT），于1829年建校，是美国历史上第二古老的私立理工大学，在美国及全球范围享有盛誉。该校历史悠久，以其高质量的本科教育、领先的创新创业教育、与时俱进的企业合作教育为特色。罗切斯特理工学院拥有全美排名前列的工程学院、计算机科学院、艺术学院、商学院等强势学院，以其艺术、设计、计算机、影像科学、工程科学等学科闻名于世，该学院的摄影、工业设计、视觉传达设计、玻璃设计、珠宝/金属设计等多个专业多年来一直被U.S.News评为全美前10的专业。,https://www.compassedu.hk/univ_296_12
115,天普大学,Temple University,98,公立研究型大学|美国一级国家级大学,"天普大学，简称“TU”，是位于美国费城的一所受州政府资助的研究型大学，于1884年创立。天普大学下设17个院系，包括商学院、法学院、医学院、药剂学院、牙医学院、艺术与建筑学院、音乐与舞蹈学院、传媒学院、电影学院、工程学院等，提供134个本科专业、121个硕士专业以及56个博士专业，汇聚了超过39,000名学生，培养了宾州最大的专业从业者群体。天普大学在2024年USNews美国大学排名中，位居第89位；在2024年USNews世界大学排名中，位居世界第309位。",https://www.compassedu.hk/univ_115_12
157,叶史瓦大学,Yeshiva University,98,美国一级国家级大学|美国古老的综合性大学之一,叶史瓦大学，1886年建校，是一所位于美国纽约市的私立犹太教大学，也是一所研究和教学结合的综合性学院，学术能力闻名遐迩。叶史瓦大学学科全面，在纽约市设有四个校区，是一所独具特色，生态系统优良，各类资源丰富的高等教育学府。叶史瓦大学由18个本科和研究生学院组成，学科涉及艺术、科学和犹太文化和思想。该校致力于培养一代意志坚定、能力卓越、既能传承犹太价值观、又能适应时代需求的领导者。,https://www.compassedu.hk/univ_157_12
181,爱荷华大学,University of Iowa,98,公立常春藤|十大联盟|美国大学协会,爱荷华大学，创建于1847年，是一所著名公立综合性研究大学，是爱荷华州立大学系统的旗舰校，也是美国大学协会、十大联盟和公立常青藤成员。卡内基基金会将爱荷华大学归为最高等级的“特高研究型大学”之一。爱荷华大学是一所学科齐全的综合性大学，共设有10个学院和1个研究生院，其写作系、医学院、工程学院、商学院、法学院久负盛名，在空间物理、听力学、言语病理学、写作、心理学、统计学、法学、政治学等众多学科上有着世界一流的科研和教育水平。爱荷华大学是空间科学研究的发源地，被公认为是空间研究领域的世界领导者。,https://www.compassedu.hk/univ_181_12
325,佛罗里达国际大学,Florida International University,98,公立大学|综合类研究型大学,佛罗里达国际大学（缩写FIU），位于佛罗里达州的大迈阿密地区。该校建于1965，是迈阿密第一所公立、四年制大学。该校下设23个学院，涵盖学科200余个，99%的教师拥有博士或其所在领域的最高学位，教学质量优异。该校属于美国国家级大学、卡内基基金会评其为一级研究性大学。FIU最先进的研究设施包括：Wall风之研究和测试设施，这是同类中规模最大，功能最强大的大学研究设施；以及AquariusReefBase，这是世界上唯一的海底研究实验室。,https://www.compassedu.hk/univ_325_12
406,贡萨加大学,Gonzaga University,98,私立大学,贡萨加大学创立于1887年，位于华盛顿斯波坎市的中心地带，坐落在美丽的斯波坎河畔，学校以优美的环境和人文关怀的社区观念著名。贡萨加大学（Gonzaga）是西北太平洋地区以及当地创新技术企业的门户。贡萨加大学强调包括思想、身体和精神在内的全面发展，从而努力将学生培养成为一个兼具好奇心、勇气、信念，并心怀目标、笃行致远的人。学校以学生为中心，提倡小班教学和师生的互动。,https://www.compassedu.hk/univ_406_12
191,奥本大学,Auburn University,105,公立大学|美国一级国家级大学,奥本大学，1856年建校，位于阿拉巴马州的奥本大学城，是该州最大的校园，距美东南最大城市亚特兰大约一个半小时车程。学校设有12个专业学院，覆盖140多个专业，并在许多领域提供该州仅有的公共支持项目，包括农业、林业、建筑、建筑学、药学和兽医学，尤其在文学、数学、商学、教育和工程等学院都有很强的研究项目。该大学被归类为“R1：博士学位授予大学-非常高的研究活动水平”，其校友包括五名罗德学者和五名特鲁曼学者。,https://www.compassedu.hk/univ_191_12
200,圣路易斯大学,Saint Louis University,105,研究型大学,"圣路易斯大学（SLU），始建于1818年，是一所美国百强名校，坐落在密苏里州的第一大都会区圣路易斯市，是密西西比河流域西部最古老的私立耶稣会大学。该校在全美研究型大学中名列前茅，拥有研究疾病、医学和环境等重要国际课题的经验。学校校园是若干研究中心所在地，包括卫生法律研究中心、地震中心、国家航空安全研究中心和可持续发展中心。该校设有近100个本科专业，最好的学科包括：地球物理、气象学，航空学、太空工程和保健科学等。该校为超过12,000名学生提供高品质的教育，是一所诠释学以致用的大学。",https://www.compassedu.hk/univ_200_12
206,德克萨斯基督教大学,Texas Christian University,105,私立大学,"德克萨斯基督教大学（TCU），创立于1873年，是位于德州的一所私立大学。TCU将其大学与研究所的就读学生人数限制在约8,500位学生，以确保所有学生都可以获得个人化的课程与服务。该校提供超过100种以上的大学与研究所课程，包括商业、工程、传播、教育、艺术、音乐、人类学、社会科学、健康、护理、物理科学、神学以及牧场管理。长久以来，其在学科的教学与研究方面都有卓越的声誉，是符合SACS以及许多课程性认可学会资格认可的大学。",https://www.compassedu.hk/univ_206_12
219,伊利诺伊理工学院,Illinois Institute of Technology,105,美国独立理工大学协会,伊利诺伊理工学院（IIT），位于美国伊利诺伊州芝加哥市的综合私立性理工大学，建立于1890年，是美国独立科技大学联盟的成员之一，在诸多研究和学术领域具有享誉世界的声望。校园环境优雅，设施先进，距芝加哥市中心仅3英里，交通极其便利。该校拥有七大学院：阿莫工程学院，建筑学院，计算学院，设计学院，肯特法学院，路易斯文理学院，斯图尔特商学院。其中设计学院与建筑学院继承了德国包豪斯与包豪斯大师路德维希·密斯·凡德罗、莫霍利·纳吉的设计思想以及苛刻严谨的学术态度，作为20世纪全球现代设计主义的中心，培养出了多位知名建筑师与设计师。,https://www.compassedu.hk/univ_219_12
117,乔治梅森大学,George Mason University,109,公立研究型大学|美国一级国家级大学,乔治梅森大学（简称GMU）是一所主校区位于弗吉尼亚州的公立研究型大学，创建于1949年，成立后发展迅速，已有两名教员获得诺贝尔经济学奖。乔治梅森大学是美国著名的国家级大学，也是近十年来在美国迅速崛起的一所大学。该校在诸多学术研究领域内享有世界级声誉，如法学、政治学、公共政策、经济、计算机、工程学等专业。校区所在地经济活跃，有许多知名高科技企业、专业服务机构和政府部门，优越的地理位置使学生有诸多进入世界500强企业实习和工作的机会。,https://www.compassedu.hk/univ_117_12
